run_id,client_id,employee_id,cost_centre,hours_worked,gross_amount,net_amount,status,reason_code
PR-202607-0008,CL-001,E001-01034,STORE-ZILIN-01,159.53,51767.49,40877.94,PAID,
PR-202607-0008,CL-001,E001-01035,STORE-ZILIN-01,175.65,39521.25,31815.72,PAID,
PR-202607-0008,CL-001,E001-01036,STORE-ZILIN-01,169.43,43204.65,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01037,STORE-ZILIN-01,166.11,40115.57,32255.52,PAID,
PR-202607-0008,CL-001,E001-01038,STORE-ZILIN-01,133.96,28131.6,23387.38,PAID,
PR-202607-0008,CL-001,E001-01039,STORE-ZILIN-01,165.33,33892.65,27650.56,PAID,
PR-202607-0008,CL-001,E001-01040,STORE-ZILIN-01,177.53,49708.4,39354.22,PAID,
PR-202607-0008,CL-001,E001-01041,STORE-BBYST-01,162.11,42148.6,33759.96,PAID,
PR-202607-0008,CL-001,E001-01042,STORE-BBYST-01,170.57,40083.95,32232.12,PAID,
PR-202607-0008,CL-001,E001-01043,STORE-BBYST-01,154.64,46778.6,37186.16,PAID,
PR-202607-0008,CL-001,E001-01044,STORE-BBYST-01,129.32,38020.08,30704.86,PAID,
PR-202607-0008,CL-001,E001-01045,STORE-BBYST-01,156.09,31218.0,25671.32,PAID,
PR-202607-0008,CL-001,E001-01046,STORE-BBYST-01,137.27,45299.1,36091.33,PAID,
PR-202607-0008,CL-001,E001-01047,STORE-BBYST-01,147.58,35419.2,28780.21,PAID,
PR-202607-0008,CL-001,E001-01048,STORE-BBYST-01,133.54,40662.93,32660.57,PAID,
PR-202607-0008,CL-001,E001-01049,STORE-BBYST-01,173.71,38216.2,30849.99,PAID,
PR-202607-0008,CL-001,E001-01050,STORE-BBYST-01,147.66,50352.06,39830.52,PAID,
PR-202607-0008,CL-001,E001-01051,STORE-BBYST-01,130.84,30224.04,24935.79,PAID,
PR-202607-0008,CL-001,E001-01052,STORE-BBYST-01,138.39,29753.85,24587.85,PAID,
PR-202607-0008,CL-001,E001-01053,STORE-BBYST-01,175.94,29030.1,24052.27,PAID,
PR-202607-0008,CL-001,E001-01054,STORE-BBYST-01,157.71,41004.6,32913.4,PAID,
PR-202607-0008,CL-001,E001-01055,STORE-BBYST-01,172.19,58759.84,46052.28,PAID,
PR-202607-0008,CL-001,E001-01056,STORE-BBYST-01,166.85,38542.35,31091.34,PAID,
PR-202607-0008,CL-001,E001-01057,STORE-BBYST-01,173.58,44870.43,35774.12,PAID,
PR-202607-0008,CL-001,E001-01058,STORE-BBYST-01,161.78,38827.2,31302.13,PAID,
PR-202607-0008,CL-001,E001-01059,STORE-BBYST-01,169.55,58749.08,46044.32,PAID,
PR-202607-0008,CL-001,E001-01060,STORE-BBYST-01,175.44,41447.7,33241.3,PAID,
PR-202607-0008,CL-001,E001-01061,STORE-BBYST-01,165.55,34765.5,28296.47,PAID,
PR-202607-0008,CL-001,E001-01062,STORE-BBYST-01,151.97,39892.12,32090.17,PAID,
PR-202607-0008,CL-001,E001-01063,STORE-BBYST-01,160.85,27022.8,22566.87,PAID,
PR-202607-0008,CL-001,E001-01064,STORE-BBYST-01,158.84,52417.2,41358.73,PAID,
PR-202607-0008,CL-001,E001-01065,STORE-NITRA-01,132.01,35642.7,28945.6,PAID,
PR-202607-0008,CL-001,E001-01066,STORE-NITRA-01,158.1,38181.15,30824.05,PAID,
PR-202607-0008,CL-001,E001-01067,STORE-NITRA-01,151.9,50127.0,39663.98,PAID,
PR-202607-0008,CL-001,E001-01068,STORE-NITRA-01,138.1,28310.5,23519.77,PAID,
PR-202607-0008,CL-001,E001-01069,STORE-NITRA-01,158.68,52483.41,41407.72,PAID,
PR-202607-0008,CL-001,E001-01070,STORE-NITRA-01,172.46,57860.33,45386.64,PAID,
PR-202607-0008,CL-001,E001-01071,STORE-NITRA-01,173.82,48669.6,38585.5,PAID,
PR-202607-0008,CL-001,E001-01072,STORE-NITRA-01,165.1,41770.3,33480.02,PAID,
PR-202607-0008,CL-001,E001-01073,STORE-NITRA-01,157.9,26843.0,22433.82,PAID,
PR-202607-0008,CL-001,E001-01074,STORE-NITRA-01,171.98,56753.4,44567.52,PAID,
PR-202607-0008,CL-001,E001-01075,STORE-NITRA-01,166.41,54083.25,42591.6,PAID,
PR-202607-0008,CL-001,E001-01076,STORE-NITRA-01,147.3,33879.0,27640.46,PAID,
PR-202607-0008,CL-001,E001-01077,STORE-NITRA-01,156.7,37608.0,30399.92,PAID,
PR-202607-0008,CL-001,E001-01078,STORE-NITRA-01,149.87,32971.4,26968.84,PAID,
PR-202607-0008,CL-001,E001-01079,STORE-NITRA-01,142.29,38098.15,30762.63,PAID,
PR-202607-0008,CL-001,E001-01080,STORE-NITRA-01,140.79,26609.31,22260.89,PAID,
PR-202607-0008,CL-001,E001-01081,STORE-NITRA-01,156.93,27188.12,22689.21,PAID,
PR-202607-0008,CL-001,E001-01082,STORE-NITRA-01,136.17,40442.49,32497.44,PAID,
PR-202607-0008,CL-001,E001-01083,STORE-NITRA-01,161.58,39587.1,31864.45,PAID,
PR-202607-0008,CL-001,E001-01084,STORE-NITRA-01,152.14,44120.6,35219.24,PAID,
PR-202607-0008,CL-001,E001-01085,STORE-NITRA-01,142.84,37709.76,30475.22,PAID,
PR-202607-0008,CL-001,E001-01086,STORE-NITRA-01,164.72,35414.8,28776.95,PAID,
PR-202607-0008,CL-001,E001-01087,STORE-NITRA-01,133.8,36126.0,29303.24,PAID,
PR-202607-0008,CL-001,E001-01088,STORE-NITRA-01,172.44,47076.12,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01089,STORE-PRESO-01,172.16,36153.6,29323.66,PAID,
PR-202607-0008,CL-001,E001-01090,STORE-PRESO-01,148.85,49120.5,38919.17,PAID,
PR-202607-0008,CL-001,E001-01091,STORE-PRESO-01,124.25,40319.13,32406.16,PAID,
PR-202607-0008,CL-001,E001-01092,STORE-PRESO-01,175.23,38550.6,31097.44,PAID,
PR-202607-0008,CL-001,E001-01093,STORE-PRESO-01,137.91,26892.45,22470.41,PAID,
PR-202607-0008,CL-001,E001-01094,STORE-PRESO-01,140.87,34513.15,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01095,STORE-PRESO-01,155.76,42834.0,34267.16,PAID,
PR-202607-0008,CL-001,E001-01096,STORE-PRESO-01,149.02,49176.6,38960.68,PAID,
PR-202607-0008,CL-001,E001-01097,STORE-PRESO-01,169.93,52635.82,41520.51,PAID,
PR-202607-0008,CL-001,E001-01098,STORE-PRESO-01,171.31,36831.65,29825.42,PAID,
PR-202607-0008,CL-001,E001-01099,STORE-PRESO-01,148.06,24429.9,20648.13,PAID,
PR-202607-0008,CL-001,E001-01100,STORE-PRESO-01,134.74,38400.9,30986.67,PAID,
PR-202607-0008,CL-001,E001-01101,STORE-PRESO-01,161.29,28225.75,23457.06,PAID,
PR-202607-0008,CL-001,E001-01102,STORE-PRESO-01,156.33,33650.03,27471.02,PAID,
PR-202607-0008,CL-001,E001-01103,STORE-PRESO-01,149.38,32863.6,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01104,STORE-PRESO-01,150.95,30718.33,25301.56,PAID,
PR-202607-0008,CL-001,E001-01105,STORE-PRESO-01,160.26,54648.66,43010.01,PAID,
PR-202607-0008,CL-001,E001-01106,STORE-PRESO-01,165.2,52864.0,41689.36,PAID,
PR-202607-0008,CL-001,E001-01107,STORE-PRESO-01,159.79,39548.03,31835.54,PAID,
PR-202607-0008,CL-001,E001-01108,STORE-PRESO-01,137.4,49876.2,39478.39,PAID,
PR-202607-0008,CL-001,E001-01109,STORE-PRESO-01,160.1,36022.5,29226.65,PAID,
PR-202607-0008,CL-001,E001-01110,STORE-PRESO-01,158.56,32266.96,26447.55,PAID,
PR-202607-0008,CL-001,E001-01111,STORE-POPRA-01,158.22,48257.1,38280.25,PAID,
PR-202607-0008,CL-001,E001-01112,STORE-POPRA-01,135.41,39472.02,31779.29,PAID,
PR-202607-0008,CL-001,E001-01113,STORE-POPRA-01,153.27,49736.12,39374.73,PAID,
PR-202607-0008,CL-001,E001-01114,STORE-POPRA-01,132.06,37042.83,29981.69,PAID,
PR-202607-0008,CL-001,E001-01115,STORE-POPRA-01,145.49,41464.65,33253.84,PAID,
PR-202607-0008,CL-001,E001-01116,STORE-POPRA-01,164.55,30441.75,25096.9,PAID,
PR-202607-0008,CL-001,E001-01117,STORE-POPRA-01,151.57,38347.21,30946.94,PAID,
PR-202607-0008,CL-001,E001-01118,STORE-POPRA-01,152.41,39397.99,31724.51,PAID,
PR-202607-0008,CL-001,E001-01119,STORE-POPRA-01,167.19,53333.61,42036.87,PAID,
PR-202607-0008,CL-001,E001-01120,STORE-POPRA-01,177.66,46191.6,36751.78,PAID,
PR-202607-0008,CL-001,E001-01121,STORE-POPRA-01,150.39,45793.76,36457.38,PAID,
PR-202607-0008,CL-001,E001-01122,STORE-POPRA-01,126.78,34864.5,28369.73,PAID,
PR-202607-0008,CL-001,E001-01123,STORE-POPRA-01,182.88,57607.2,45199.33,PAID,
PR-202607-0008,CL-001,E001-01124,STORE-POPRA-01,166.62,43987.68,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01125,STORE-POPRA-01,158.27,35729.45,29009.79,PAID,
PR-202607-0008,CL-001,E001-01126,STORE-POPRA-01,158.3,53188.8,41929.71,PAID,
PR-202607-0008,CL-001,E001-01127,STORE-POPRA-01,147.6,25830.0,21684.2,PAID,
PR-202607-0008,CL-001,E001-01128,STORE-POPRA-01,155.94,54033.21,42554.58,PAID,
PR-202607-0008,CL-001,E001-01129,STORE-POPRA-01,143.1,33628.5,27455.09,PAID,
PR-202607-0008,CL-001,E001-01130,STORE-POPRA-01,164.07,51682.05,40814.72,PAID,
PR-202607-0008,CL-001,E001-01131,STORE-POPRA-01,135.97,40791.0,32755.34,PAID,
PR-202607-0008,CL-001,E001-01132,STORE-POPRA-01,151.22,38258.66,30881.41,PAID,
PR-202607-0008,CL-001,E001-01133,STORE-TREN-01,154.91,26334.7,22057.68,PAID,
PR-202607-0008,CL-001,E001-01134,STORE-TREN-01,161.3,43470.35,34738.06,PAID,
PR-202607-0008,CL-001,E001-01135,STORE-TREN-01,147.11,36041.95,29241.04,PAID,
PR-202607-0008,CL-001,E001-01136,STORE-TREN-01,160.9,34593.5,28169.19,PAID,
PR-202607-0008,CL-001,E001-01137,STORE-TREN-01,173.86,30425.5,25084.87,PAID,
PR-202607-0008,CL-001,E001-01138,STORE-TREN-01,168.38,34265.33,27926.34,PAID,
PR-202607-0008,CL-001,E001-01139,STORE-TREN-01,160.83,55727.6,43808.42,PAID,
PR-202607-0008,CL-001,E001-01140,STORE-TREN-01,161.76,41248.8,33094.11,PAID,
PR-202607-0008,CL-001,E001-01141,STORE-TREN-01,149.03,43218.7,34551.84,PAID,
PR-202607-0008,CL-001,E001-01142,STORE-TREN-01,157.57,25999.05,21809.3,PAID,
PR-202607-0008,CL-001,E001-01143,STORE-TREN-01,160.33,39280.85,31637.83,PAID,
PR-202607-0008,CL-001,E001-01144,STORE-TREN-01,165.12,49536.0,39226.64,PAID,
PR-202607-0008,CL-001,E001-01145,STORE-TREN-01,133.84,40754.28,32728.17,PAID,
PR-202607-0008,CL-001,E001-01146,STORE-TREN-01,165.1,47053.5,37389.59,PAID,
PR-202607-0008,CL-001,E001-01147,STORE-TREN-01,163.78,26204.8,21961.55,PAID,
PR-202607-0008,CL-001,E001-01148,STORE-TREN-01,149.79,42690.15,34160.71,PAID,
PR-202607-0008,CL-001,E001-01149,STORE-TREN-01,153.85,50770.5,40140.17,PAID,
PR-202607-0008,CL-001,E001-01150,STORE-TREN-01,161.56,54284.16,42740.28,PAID,
PR-202607-0008,CL-001,E001-01151,STORE-TREN-01,163.26,31427.55,25826.39,PAID,
PR-202607-0008,CL-001,E001-01152,STORE-TREN-01,161.53,37959.55,30660.07,PAID,
PR-202607-0008,CL-001,E001-01153,STORE-JASNA-01,135.0,33311.25,27220.33,PAID,
PR-202607-0008,CL-001,E001-01154,STORE-JASNA-01,172.97,60842.2,47593.23,PAID,
PR-202607-0008,CL-001,E001-01155,STORE-JASNA-01,159.45,30295.5,24988.67,PAID,
PR-202607-0008,CL-001,E001-01156,STORE-JASNA-01,150.85,29038.63,24058.59,PAID,
PR-202607-0008,CL-001,E001-01157,STORE-JASNA-01,176.35,48496.25,38457.22,PAID,
PR-202607-0008,CL-001,E001-01158,STORE-JASNA-01,145.4,42166.0,33772.84,PAID,
PR-202607-0008,CL-001,E001-01159,STORE-JASNA-01,150.5,26337.5,22059.75,PAID,
PR-202607-0008,CL-001,E001-01160,STORE-JASNA-01,159.18,48470.31,38438.03,PAID,
PR-202607-0008,CL-001,E001-01161,STORE-JASNA-01,157.21,43232.75,34562.24,PAID,
PR-202607-0008,CL-001,E001-01162,STORE-JASNA-01,161.07,52428.29,41366.93,PAID,
PR-202607-0008,CL-001,E001-01163,STORE-JASNA-01,175.88,30471.21,25118.7,PAID,
PR-202607-0008,CL-001,E001-01164,STORE-JASNA-01,136.63,34840.65,28352.08,PAID,
PR-202607-0008,CL-001,E001-01165,STORE-JASNA-01,141.92,43995.2,35126.45,PAID,
PR-202607-0008,CL-001,E001-01166,STORE-JASNA-01,147.83,46566.45,37029.17,PAID,
PR-202607-0008,CL-001,E001-01167,STORE-JASNA-01,170.41,39194.3,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01168,STORE-JASNA-01,165.4,43831.0,35004.94,PAID,
PR-202607-0008,CL-001,E001-01169,STORE-JASNA-01,160.54,41499.59,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01170,STORE-JASNA-01,168.12,47073.6,37404.46,PAID,
PR-202607-0008,CL-001,E001-01171,STORE-JASNA-01,163.07,47534.91,37745.83,PAID,
PR-202607-0008,CL-001,E001-01172,STORE-JASNA-01,175.42,60783.03,47549.44,PAID,
PR-202607-0008,CL-001,E001-01173,STORE-JASNA-01,145.22,28317.9,23525.25,PAID,
PR-202607-0008,CL-001,E001-01174,STORE-JASNA-01,164.37,47667.3,37843.8,PAID,
PR-202607-0008,CL-001,E001-01175,STORE-JASNA-01,174.35,46202.75,36760.04,PAID,
PR-202607-0008,CL-001,E001-01176,STORE-JASNA-01,142.42,42013.9,33660.29,PAID,
PR-202607-0008,CL-001,E001-01177,STORE-JASNA-01,163.51,38670.12,31185.89,PAID,
PR-202607-0008,CL-001,E001-01178,STORE-JASNA-01,159.83,35242.52,28649.46,PAID,
PR-202607-0008,CL-001,E001-01179,STORE-JASNA-01,181.6,49940.0,39525.6,PAID,
PR-202607-0008,CL-001,E001-01180,STORE-JASNA-01,146.11,49860.04,39466.43,PAID,
PR-202607-0008,CL-001,E001-01181,STORE-JASNA-01,177.14,54869.12,43173.15,PAID,
PR-202607-0008,CL-001,E001-01182,STORE-JASNA-01,162.52,55459.95,43610.36,PAID,
PR-202607-0008,CL-001,E001-01183,STORE-JASNA-01,130.01,30552.35,25178.74,PAID,
PR-202607-0008,CL-001,E001-01184,STORE-JASNA-01,138.59,25916.33,21748.08,PAID,
PR-202607-0008,CL-001,E001-01185,STORE-JASNA-01,157.26,34675.83,28230.11,PAID,
PR-202607-0008,CL-001,E001-01186,STORE-JASNA-01,132.16,25440.8,21396.19,PAID,
PR-202607-0008,CL-001,E001-01187,STORE-JASNA-01,174.29,53071.3,41842.76,PAID,
PR-202607-0008,CL-001,E001-01188,STORE-JASNA-01,132.69,31182.15,25644.79,PAID,
PR-202607-0008,CL-001,E001-01189,STORE-JASNA-01,146.97,37036.44,29976.97,PAID,
PR-202607-0008,CL-001,E001-01190,STORE-JASNA-01,164.68,28530.81,23682.8,PAID,
PR-202607-0008,CL-001,E001-01191,STORE-JASNA-01,165.39,53751.75,42346.3,PAID,
PR-202607-0008,CL-001,E001-01192,STORE-JASNA-01,178.33,47257.45,37540.51,PAID,
PR-202607-0008,CL-001,E001-01193,STORE-TLOMN-01,167.1,32584.5,26682.53,PAID,
PR-202607-0008,CL-001,E001-01194,STORE-TLOMN-01,175.36,44366.08,35400.9,PAID,
PR-202607-0008,CL-001,E001-01195,STORE-TLOMN-01,179.92,51457.12,40648.27,PAID,
PR-202607-0008,CL-001,E001-01196,STORE-TLOMN-01,168.1,34460.5,28070.77,PAID,
PR-202607-0008,CL-001,E001-01197,STORE-TLOMN-01,125.1,28773.0,23862.02,PAID,
PR-202607-0008,CL-001,E001-01198,STORE-TLOMN-01,164.03,38793.09,31276.89,PAID,
PR-202607-0008,CL-001,E001-01199,STORE-TLOMN-01,157.04,47818.68,37955.82,PAID,
PR-202607-0008,CL-001,E001-01200,STORE-TLOMN-01,145.71,31327.65,25752.46,PAID,
PR-202607-0008,CL-001,E001-01201,STORE-TLOMN-01,167.16,55998.6,44008.96,PAID,
PR-202607-0008,CL-001,E001-01202,STORE-TLOMN-01,177.08,40905.48,32840.06,PAID,
PR-202607-0008,CL-001,E001-01203,STORE-TLOMN-01,156.67,36034.1,29235.23,PAID,
PR-202607-0008,CL-001,E001-01204,STORE-TLOMN-01,149.59,48616.75,38546.4,PAID,
PR-202607-0008,CL-001,E001-01205,STORE-TLOMN-01,166.05,47075.18,37405.63,PAID,
PR-202607-0008,CL-001,E001-01206,STORE-TLOMN-01,160.99,29783.15,24609.53,PAID,
PR-202607-0008,CL-001,E001-01207,STORE-TLOMN-01,139.75,39130.0,31526.2,PAID,
PR-202607-0008,CL-001,E001-01208,STORE-TLOMN-01,146.66,31458.57,25849.34,PAID,
PR-202607-0008,CL-001,E001-01209,STORE-TLOMN-01,168.26,31969.4,26227.36,PAID,
PR-202607-0008,CL-001,E001-01210,STORE-TLOMN-01,134.67,25452.63,21404.95,PAID,
PR-202607-0008,CL-001,E001-01211,STORE-TLOMN-01,162.97,33408.85,27292.55,PAID,
PR-202607-0008,CL-001,E001-01212,STORE-TLOMN-01,149.41,28238.49,23466.48,PAID,
PR-202607-0008,CL-001,E001-01213,STORE-TLOMN-01,164.78,56231.18,44181.07,PAID,
PR-202607-0008,CL-001,E001-01214,STORE-TLOMN-01,142.97,25019.75,21084.61,PAID,
PR-202607-0008,CL-001,E001-01215,STORE-TLOMN-01,167.67,32569.9,26671.73,PAID,
PR-202607-0008,CL-001,E001-01216,STORE-TLOMN-01,147.44,25543.98,21472.55,PAID,
PR-202607-0008,CL-001,E001-01217,STORE-TLOMN-01,140.2,28741.0,23838.34,PAID,
PR-202607-0008,CL-001,E001-01218,STORE-TLOMN-01,165.57,43876.05,35038.28,PAID,
PR-202607-0008,CL-001,E001-01219,STORE-TLOMN-01,132.91,43860.3,,REJECTED,VAL-014
PR-202607-0008,CL-001,E001-01220,STORE-TLOMN-01,165.58,53896.29,42453.25,PAID,
PR-202607-0008,CL-001,E001-01221,STORE-TLOMN-01,178.28,45461.4,36211.44,PAID,
PR-202607-0008,CL-001,E001-01222,STORE-TLOMN-01,125.53,31759.09,26071.73,PAID,
PR-202607-0008,CL-001,E001-01223,STORE-DONOV-01,175.71,58950.71,46193.53,PAID,
PR-202607-0008,CL-001,E001-01224,STORE-DONOV-01,155.55,29398.95,24325.22,PAID,
PR-202607-0008,CL-001,E001-01225,STORE-DONOV-01,164.89,47611.99,37802.87,PAID,
PR-202607-0008,CL-001,E001-01226,STORE-DONOV-01,161.49,44086.77,35194.21,PAID,
PR-202607-0008,CL-001,E001-01227,STORE-DONOV-01,162.14,38102.9,30766.15,PAID,
PR-202607-0008,CL-001,E001-01228,STORE-DONOV-01,163.77,30952.53,25474.87,PAID,
PR-202607-0008,CL-001,E001-01229,STORE-DONOV-01,167.33,44802.61,35723.93,PAID,
PR-202607-0008,CL-001,E001-01230,STORE-DONOV-01,166.89,61498.97,48079.24,PAID,
PR-202607-0008,CL-001,E001-01231,STORE-DONOV-01,176.42,32020.23,26264.97,PAID,
PR-202607-0008,CL-001,E001-01232,STORE-DONOV-01,139.03,24816.85,20934.47,PAID,
PR-202607-0008,CL-001,E001-01233,STORE-DONOV-01,182.05,58301.51,45713.12,PAID,
PR-202607-0008,CL-001,E001-01234,STORE-DONOV-01,162.81,40702.5,32689.85,PAID,
PR-202607-0008,CL-001,E001-01235,STORE-DONOV-01,167.34,30957.9,25478.85,PAID,
PR-202607-0008,CL-001,E001-01236,STORE-DONOV-01,161.62,29091.6,24097.78,PAID,
PR-202607-0008,CL-001,E001-01237,STORE-DONOV-01,128.5,38164.5,30811.73,PAID,
PR-202607-0008,CL-001,E001-01238,STORE-DONOV-01,178.49,55287.28,43482.59,PAID,
PR-202607-0008,CL-001,E001-01239,STORE-DONOV-01,162.29,46861.24,37247.32,PAID,
PR-202607-0008,CL-001,E001-01240,STORE-DONOV-01,169.0,62276.5,48654.61,PAID,
PR-202512-0009,CL-002,E002-00001,VYR-01,176.79,57456.75,45088.0,PAID,
PR-202512-0009,CL-002,E002-00002,VYR-01,132.05,32682.37,26754.95,PAID,
PR-202512-0009,CL-002,E002-00003,VYR-01,170.06,33161.7,27109.66,PAID,
PR-202512-0009,CL-002,E002-00004,VYR-01,153.8,31529.0,25901.46,PAID,
PR-202512-0009,CL-002,E002-00005,VYR-01,142.08,50012.16,39579.0,PAID,
PR-202512-0009,CL-002,E002-00006,VYR-01,160.8,44220.0,35292.8,PAID,
PR-202512-0009,CL-002,E002-00007,VYR-01,179.08,45665.4,36362.4,PAID,
PR-202512-0009,CL-002,E002-00008,VYR-01,153.76,49972.0,39549.28,PAID,
PR-202512-0009,CL-002,E002-00009,VYR-01,132.1,42932.5,34340.05,PAID,
PR-202512-0009,CL-002,E002-00010,VYR-01,144.79,30405.9,25070.37,PAID,
PR-202512-0009,CL-002,E002-00011,VYR-01,181.22,45305.0,36095.7,PAID,
PR-202512-0009,CL-002,E002-00012,VYR-01,171.54,48888.9,38747.79,PAID,
PR-202512-0009,CL-002,E002-00013,VYR-01,155.95,43743.98,34940.55,PAID,
PR-202512-0009,CL-002,E002-00014,VYR-01,122.21,23219.9,19752.73,PAID,
PR-202512-0009,CL-002,E002-00015,VYR-01,129.8,30503.0,25142.22,PAID,
PR-202512-0009,CL-002,E002-00016,VYR-01,141.9,36894.0,29871.56,PAID,
PR-202512-0009,CL-002,E002-00017,VYR-01,161.8,32036.4,26276.94,PAID,
PR-202512-0009,CL-002,E002-00018,VYR-01,165.04,45055.92,35911.38,PAID,
PR-202512-0009,CL-002,E002-00019,VYR-01,157.78,58141.93,45595.03,PAID,
PR-202512-0009,CL-002,E002-00020,VYR-01,155.45,29069.15,24081.17,PAID,
PR-202512-0009,CL-002,E002-00021,VYR-01,163.23,32564.39,26667.65,PAID,
PR-202512-0009,CL-002,E002-00022,VYR-01,164.09,30356.65,25033.92,PAID,
PR-202512-0009,CL-002,E002-00023,VYR-01,142.03,41898.85,33575.15,PAID,
PR-202512-0009,CL-002,E002-00024,VYR-01,152.65,33583.0,27421.42,PAID,
PR-202512-0009,CL-002,E002-00025,VYR-01,178.67,51814.3,40912.58,PAID,
PR-202512-0009,CL-002,E002-00026,VYR-01,149.94,36735.3,29754.12,PAID,
PR-202512-0009,CL-002,E002-00027,VYR-01,124.12,41704.32,33431.2,PAID,
PR-202512-0009,CL-002,E002-00028,VYR-01,169.94,33138.3,27092.34,PAID,
PR-202512-0009,CL-002,E002-00029,VYR-01,176.65,40806.15,32766.55,PAID,
PR-202512-0009,CL-002,E002-00030,VYR-01,158.26,42374.12,33926.85,PAID,
PR-202512-0009,CL-002,E002-00031,VYR-01,154.02,33114.3,27074.58,PAID,
PR-202512-0009,CL-002,E002-00032,VYR-01,169.18,46186.14,36747.74,PAID,
PR-202512-0009,CL-002,E002-00033,VYR-01,161.24,40632.48,32638.04,PAID,
PR-202512-0009,CL-002,E002-00034,VYR-01,169.8,45846.0,36496.04,PAID,
PR-202512-0009,CL-002,E002-00035,VYR-01,152.45,38112.5,30773.25,PAID,
PR-202512-0009,CL-002,E002-00036,VYR-01,161.32,29844.2,24654.71,PAID,
PR-202512-0009,CL-002,E002-00037,VYR-01,146.16,23385.6,19875.34,PAID,
PR-202512-0009,CL-002,E002-00038,VYR-01,156.15,41809.16,33508.78,PAID,
PR-202512-0009,CL-002,E002-00039,VYR-01,144.35,34932.7,28420.2,PAID,
PR-202512-0009,CL-002,E002-00040,VYR-01,160.14,40835.7,32788.42,PAID,
PR-202512-0009,CL-002,E002-00041,VYR-01,164.01,32802.0,26843.48,PAID,
PR-202512-0009,CL-002,E002-00042,VYR-01,139.19,43148.9,34500.19,PAID,
PR-202512-0009,CL-002,E002-00043,VYR-01,172.66,30215.5,24929.47,PAID,
PR-202512-0009,CL-002,E002-00044,VYR-01,154.17,33994.49,27725.92,PAID,
PR-202512-0009,CL-002,E002-00045,VYR-01,166.9,48401.0,38386.74,PAID,
PR-202512-0009,CL-002,E002-00046,VYR-02,134.52,29594.4,24469.86,PAID,
PR-202512-0009,CL-002,E002-00047,VYR-02,155.57,43559.6,34804.1,PAID,
PR-202512-0009,CL-002,E002-00048,VYR-02,145.43,47991.9,38084.01,PAID,
PR-202512-0009,CL-002,E002-00049,VYR-02,161.02,28178.5,23422.09,PAID,
PR-202512-0009,CL-002,E002-00050,VYR-02,146.17,35300.05,28692.04,PAID,
PR-202512-0009,CL-002,E002-00051,VYR-02,161.39,42768.35,34218.58,PAID,
PR-202512-0009,CL-002,E002-00052,VYR-02,152.56,47255.46,37539.04,PAID,
PR-202512-0009,CL-002,E002-00053,VYR-02,153.32,25297.8,21290.37,PAID,
PR-202512-0009,CL-002,E002-00054,VYR-02,172.13,28401.45,23587.07,PAID,
PR-202512-0009,CL-002,E002-00055,VYR-02,141.96,49189.14,38969.96,PAID,
PR-202512-0009,CL-002,E002-00056,VYR-02,157.01,49458.15,39169.03,PAID,
PR-202512-0009,CL-002,E002-00057,VYR-02,149.36,23897.6,20254.22,PAID,
PR-202512-0009,CL-002,E002-00058,VYR-02,179.07,35724.47,29006.11,PAID,
PR-202512-0009,CL-002,E002-00059,VYR-02,157.9,45001.5,35871.11,PAID,
PR-202512-0009,CL-002,E002-00060,VYR-02,140.06,25210.8,21225.99,PAID,
PR-202512-0009,CL-002,E002-00061,VYR-02,152.75,39485.87,31789.54,PAID,
PR-202512-0009,CL-002,E002-00062,VYR-02,174.32,39222.0,31594.28,PAID,
PR-202512-0009,CL-002,E002-00063,VYR-02,161.15,33841.5,27612.71,PAID,
PR-202512-0009,CL-002,E002-00064,VYR-02,169.9,41115.8,32995.69,PAID,
PR-202512-0009,CL-002,E002-00065,VYR-02,140.28,25039.98,21099.59,PAID,
PR-202512-0009,CL-002,E002-00066,VYR-02,157.47,46453.65,36945.7,PAID,
PR-202512-0009,CL-002,E002-00067,VYR-02,143.68,33046.4,27024.34,PAID,
PR-202512-0009,CL-002,E002-00068,VYR-02,158.13,25300.8,21292.59,PAID,
PR-202512-0009,CL-002,E002-00069,VYR-02,179.67,32340.6,26502.04,PAID,
PR-202512-0009,CL-002,E002-00070,VYR-02,150.98,27931.3,23239.16,PAID,
PR-202512-0009,CL-002,E002-00071,VYR-02,142.19,39813.2,32031.77,PAID,
PR-202512-0009,CL-002,E002-00072,VYR-02,147.9,31798.5,26100.89,PAID,
PR-202512-0009,CL-002,E002-00073,VYR-02,132.89,35880.3,29121.42,PAID,
PR-202512-0009,CL-002,E002-00074,VYR-02,161.51,50027.72,39590.51,PAID,
PR-202512-0009,CL-002,E002-00075,VYR-02,153.45,29922.75,24712.84,PAID,
PR-202512-0009,CL-002,E002-00076,VYR-02,142.96,43531.32,34783.18,PAID,
PR-202512-0009,CL-002,E002-00077,VYR-02,149.47,50072.45,39623.61,PAID,
PR-202512-0009,CL-002,E002-00078,VYR-02,152.9,50457.0,39908.18,PAID,
PR-202512-0009,CL-002,E002-00079,VYR-02,151.55,40160.75,32288.95,PAID,
